date , open, high, low, close, volume, high%, low%, close%
634 2019-06-21 Fri , 11350000.0 , 12000000.0 , 11338000.0 , 11994000.0 , 10040.27928899 , 5.727% , -0.106% , 5.674%
635 2019-06-22 Sat , 11994000.0 , 13043000.0 , 11818000.0 , 12398000.0 , 24086.22072139 , 8.746% , -1.467% , 3.368%
636 2019-06-23 Sun , 12398000.0 , 13036000.0 , 12200000.0 , 12681000.0 , 10604.85648318 , 5.146% , -1.597% , 2.283%
637 2019-06-24 Mon , 12681000.0 , 12980000.0 , 12456000.0 , 12891000.0 , 8410.98247577 , 2.358% , -1.774% , 1.656%
638 2019-06-25 Tue , 12896000.0 , 13999000.0 , 12850000.0 , 13941000.0 , 15996.640205 , 8.553% , -0.357% , 8.103%
639 2019-06-26 Wed , 13942000.0 , 16840000.0 , 13858000.0 , 15854000.0 , 49346.44063007 , 20.786% , -0.602% , 13.714%
640 2019-06-27 Thu , 15854000.0 , 16451000.0 , 13088000.0 , 14028000.0 , 53630.66520719 , 3.766% , -17.447% , -11.518%
641 2019-06-28 Fri , 14021000.0 , 15400000.0 , 13597000.0 , 15307000.0 , 34255.78282605 , 9.835% , -3.024% , 9.172%
642 2019-06-29 Sat , 15306000.0 , 15446000.0 , 14246000.0 , 14576000.0 , 20528.56039002 , 0.915% , -6.925% , -4.769%
643 2019-06-30 Sun , 14576000.0 , 14823000.0 , 13501000.0 , 13598000.0 , 15823.17086473 , 1.695% , -7.375% , -6.710%
644 2019-07-01 Mon , 13599000.0 , 13846000.0 , 12330000.0 , 13026000.0 , 25148.22954355 , 1.816% , -9.332% , -4.214%
645 2019-07-02 Tue , 13027000.0 , 13352000.0 , 11850000.0 , 13205000.0 , 33653.85372014 , 2.495% , -9.035% , 1.366%
646 2019-07-03 Wed , 13205000.0 , 14450000.0 , 13205000.0 , 14419000.0 , 29701.05312366 , 9.428% , 0.000% , 9.193%
647 2019-07-04 Thu , 14424000.0 , 14543000.0 , 13446000.0 , 13535000.0 , 17777.00140039 , 0.825% , -6.780% , -6.163%
648 2019-07-05 Fri , 13535000.0 , 13790000.0 , 13100000.0 , 13367000.0 , 15604.87414517 , 1.884% , -3.214% , -1.241%
649 2019-07-06 Sat , 13352000.0 , 13980000.0 , 13337000.0 , 13607000.0 , 11029.65693401 , 4.703% , -0.112% , 1.910%
650 2019-07-07 Sun , 13608000.0 , 13777000.0 , 13402000.0 , 13652000.0 , 6112.29934939 , 1.242% , -1.514% , 0.323%
651 2019-07-08 Mon , 13658000.0 , 14712000.0 , 13504000.0 , 14570000.0 , 13219.12416828 , 7.717% , -1.128% , 6.677%
652 2019-07-09 Tue , 14569000.0 , 15167000.0 , 14449000.0 , 14940000.0 , 18409.06927592 , 4.105% , -0.824% , 2.547%
653 2019-07-10 Wed , 14940000.0 , 15537000.0 , 14010000.0 , 14595000.0 , 29004.84701858 , 3.996% , -6.225% , -2.309%
654 2019-07-11 Thu , 14594000.0 , 14662000.0 , 13488000.0 , 13770000.0 , 25449.01584899 , 0.466% , -7.578% , -5.646%
655 2019-07-12 Fri , 13770000.0 , 14300000.0 , 13240000.0 , 14199000.0 , 17827.61270592 , 3.849% , -3.849% , 3.115%
656 2019-07-13 Sat , 14194000.0 , 14266000.0 , 13373000.0 , 13810000.0 , 10525.64945175 , 0.507% , -5.784% , -2.705%
657 2019-07-14 Sun , 13810000.0 , 13857000.0 , 12393000.0 , 12425000.0 , 18601.5880795 , 0.340% , -10.261% , -10.029%
658 2019-07-15 Mon , 12425000.0 , 13440000.0 , 11858000.0 , 13166000.0 , 23622.08610276 , 8.169% , -4.563% , 5.964%
659 2019-07-16 Tue , 13162000.0 , 13388000.0 , 11325000.0 , 11448000.0 , 25524.42453999 , 1.717% , -13.957% , -13.022%
660 2019-07-17 Wed , 11448000.0 , 11993000.0 , 10880000.0 , 11648000.0 , 29435.3111246 , 4.761% , -4.962% , 1.747%
661 2019-07-18 Thu , 11642000.0 , 12800000.0 , 11082000.0 , 12659000.0 , 30361.56543744 , 9.947% , -4.810% , 8.736%
662 2019-07-19 Fri , 12656000.0 , 12805000.0 , 12210000.0 , 12549000.0 , 16966.26425103 , 1.177% , -3.524% , -0.845%
663 2019-07-20 Sat , 12549000.0 , 13090000.0 , 12410000.0 , 12780000.0 , 12766.06610129 , 4.311% , -1.108% , 1.841%
664 2019-07-21 Sun , 12780000.0 , 12843000.0 , 12300000.0 , 12565000.0 , 7503.34531353 , 0.493% , -3.756% , -1.682%
665 2019-07-22 Mon , 12565000.0 , 12683000.0 , 12101000.0 , 12310000.0 , 7619.39808956 , 0.939% , -3.693% , -2.029%
666 2019-07-23 Tue , 12311000.0 , 12337000.0 , 11770000.0 , 11797000.0 , 9196.95112987 , 0.211% , -4.394% , -4.175%
667 2019-07-24 Wed , 11797000.0 , 11811000.0 , 11327000.0 , 11611000.0 , 8792.82200225 , 0.119% , -3.984% , -1.577%
668 2019-07-25 Thu , 11611000.0 , 12103000.0 , 11556000.0 , 11743000.0 , 7073.00169757 , 4.237% , -0.474% , 1.137%
669 2019-07-26 Fri , 11738000.0 , 11738000.0 , 11456000.0 , 11680000.0 , 5539.77501847 , 0.000% , -2.402% , -0.494%
670 2019-07-27 Sat , 11680000.0 , 12011000.0 , 11121000.0 , 11310000.0 , 8266.20538641 , 2.834% , -4.786% , -3.168%
671 2019-07-28 Sun , 11306000.0 , 11417000.0 , 11000000.0 , 11310000.0 , 4658.22707119 , 0.982% , -2.707% , 0.035%
672 2019-07-29 Mon , 11312000.0 , 11547000.0 , 11151000.0 , 11280000.0 , 4965.89960032 , 2.077% , -1.423% , -0.283%
673 2019-07-30 Tue , 11280000.0 , 11500000.0 , 11146000.0 , 11323000.0 , 4773.20645331 , 1.950% , -1.188% , 0.381%
674 2019-07-31 Wed , 11323000.0 , 11960000.0 , 11300000.0 , 11957000.0 , 8042.51654364 , 5.626% , -0.203% , 5.599%
675 2019-08-01 Thu , 11956000.0 , 12412000.0 , 11682000.0 , 12317000.0 , 7300.30830386 , 3.814% , -2.292% , 3.019%
676 2019-08-02 Fri , 12317000.0 , 12768000.0 , 12213000.0 , 12563000.0 , 9548.01565542 , 3.662% , -0.844% , 1.997%
677 2019-08-03 Sat , 12563000.0 , 12883000.0 , 12523000.0 , 12773000.0 , 7491.78097596 , 2.547% , -0.318% , 1.672%
678 2019-08-04 Sun , 12772000.0 , 13036000.0 , 12475000.0 , 12958000.0 , 8484.58320479 , 2.067% , -2.325% , 1.456%
679 2019-08-05 Mon , 12958000.0 , 14213000.0 , 12948000.0 , 14181000.0 , 18719.86010936 , 9.685% , -0.077% , 9.438%
680 2019-08-06 Tue , 14181000.0 , 14570000.0 , 13455000.0 , 13782000.0 , 22453.01941633 , 2.743% , -5.120% , -2.814%
681 2019-08-07 Wed , 13782000.0 , 14408000.0 , 13570000.0 , 14219000.0 , 16557.39288205 , 4.542% , -1.538% , 3.171%
682 2019-08-08 Thu , 14197000.0 , 14310000.0 , 13841000.0 , 14241000.0 , 9231.75268362 , 0.796% , -2.508% , 0.310%
683 2019-08-09 Fri , 14250000.0 , 14315000.0 , 13980000.0 , 14248000.0 , 7624.83526974 , 0.456% , -1.895% , -0.014%
684 2019-08-10 Sat , 14246000.0 , 14331000.0 , 13582000.0 , 13699000.0 , 8664.21798351 , 0.597% , -4.661% , -3.840%
685 2019-08-11 Sun , 13698000.0 , 13918000.0 , 13434000.0 , 13876000.0 , 5737.5360073 , 1.606% , -1.927% , 1.299%
686 2019-08-12 Mon , 13876000.0 , 13893000.0 , 13535000.0 , 13696000.0 , 3581.48838483 , 0.123% , -2.457% , -1.297%
687 2019-08-13 Tue , 13696000.0 , 13745000.0 , 13012000.0 , 13147000.0 , 7466.96099317 , 0.358% , -4.994% , -4.008%
688 2019-08-14 Wed , 13147000.0 , 13152000.0 , 12109000.0 , 12202000.0 , 13208.81054594 , 0.038% , -7.895% , -7.188%
689 2019-08-15 Thu , 12200000.0 , 12770000.0 , 11535000.0 , 12619000.0 , 20920.03379127 , 4.672% , -5.451% , 3.434%
690 2019-08-16 Fri , 12620000.0 , 12847000.0 , 11930000.0 , 12575000.0 , 17519.15336984 , 1.799% , -5.468% , -0.357%
691 2019-08-17 Sat , 12575000.0 , 12722000.0 , 12201000.0 , 12424000.0 , 6445.93547673 , 1.169% , -2.974% , -1.201%
692 2019-08-18 Sun , 12422000.0 , 12729000.0 , 12230000.0 , 12509000.0 , 6357.87368969 , 2.471% , -1.546% , 0.700%
693 2019-08-19 Mon , 12512000.0 , 13191000.0 , 12413000.0 , 13165000.0 , 10273.77158288 , 5.427% , -0.791% , 5.219%
694 2019-08-20 Tue , 13166000.0 , 13211000.0 , 12746000.0 , 12952000.0 , 8459.48670027 , 0.342% , -3.190% , -1.625%
695 2019-08-21 Wed , 12959000.0 , 13014000.0 , 12011000.0 , 12293000.0 , 11402.28623537 , 0.424% , -7.315% , -5.139%
696 2019-08-22 Thu , 12293000.0 , 12383000.0 , 11870000.0 , 12210000.0 , 9088.12379505 , 0.732% , -3.441% , -0.675%
697 2019-08-23 Fri , 12210000.0 , 12523000.0 , 12138000.0 , 12443000.0 , 6873.32738549 , 2.563% , -0.590% , 1.908%
698 2019-08-24 Sat , 12454000.0 , 12470000.0 , 11985000.0 , 12201000.0 , 4726.72264489 , 0.128% , -3.766% , -2.031%
699 2019-08-25 Sun , 12201000.0 , 12410000.0 , 12000000.0 , 12218000.0 , 4711.94391647 , 1.713% , -1.647% , 0.139%
700 2019-08-26 Mon , 12218000.0 , 12680000.0 , 12209000.0 , 12421000.0 , 7128.12167165 , 3.781% , -0.074% , 1.661%
701 2019-08-27 Tue , 12415000.0 , 12444000.0 , 12088000.0 , 12208000.0 , 3899.29018809 , 0.234% , -2.634% , -1.667%
702 2019-08-28 Wed , 12208000.0 , 12319000.0 , 11684000.0 , 11787000.0 , 6489.41656104 , 0.909% , -4.292% , -3.449%
703 2019-08-29 Thu , 11787000.0 , 11788000.0 , 11380000.0 , 11525000.0 , 6298.06439684 , 0.008% , -3.453% , -2.223%
704 2019-08-30 Fri , 11525000.0 , 11768000.0 , 11384000.0 , 11632000.0 , 4350.76365002 , 2.108% , -1.223% , 0.928%
705 2019-08-31 Sat , 11643000.0 , 11718000.0 , 11500000.0 , 11612000.0 , 2750.65389976 , 0.644% , -1.228% , -0.266%
706 2019-09-01 Sun , 11612000.0 , 11860000.0 , 11544000.0 , 11768000.0 , 2564.52409767 , 2.136% , -0.586% , 1.343%
707 2019-09-02 Mon , 11768000.0 , 12545000.0 , 11726000.0 , 12435000.0 , 6302.83112041 , 6.603% , -0.357% , 5.668%
708 2019-09-03 Tue , 12435000.0 , 12959000.0 , 12310000.0 , 12703000.0 , 9806.45336225 , 4.214% , -1.005% , 2.155%
709 2019-09-04 Wed , 12722000.0 , 12900000.0 , 12438000.0 , 12641000.0 , 6669.27583971 , 1.399% , -2.232% , -0.637%
710 2019-09-05 Thu , 12636000.0 , 12752000.0 , 12533000.0 , 12644000.0 , 3920.57195261 , 0.918% , -0.815% , 0.063%
711 2019-09-06 Fri , 12644000.0 , 13014000.0 , 12306000.0 , 12341000.0 , 8927.34060442 , 2.926% , -2.673% , -2.396%
712 2019-09-07 Sat , 12340000.0 , 12588000.0 , 12335000.0 , 12473000.0 , 3300.44318828 , 2.010% , -0.041% , 1.078%
713 2019-09-08 Sun , 12475000.0 , 12579000.0 , 12271000.0 , 12370000.0 , 2998.75719124 , 0.834% , -1.635% , -0.842%
714 2019-09-09 Mon , 12370000.0 , 12480000.0 , 12010000.0 , 12278000.0 , 5421.69210394 , 0.889% , -2.910% , -0.744%
715 2019-09-10 Tue , 12270000.0 , 12330000.0 , 11962000.0 , 12078000.0 , 3132.17632188 , 0.489% , -2.510% , -1.565%
716 2019-09-11 Wed , 12073000.0 , 12255000.0 , 11858000.0 , 12162000.0 , 3747.82512087 , 1.507% , -1.781% , 0.737%
717 2019-09-12 Thu , 12163000.0 , 12466000.0 , 12038000.0 , 12427000.0 , 3436.84212336 , 2.491% , -1.028% , 2.171%
718 2019-09-13 Fri , 12418000.0 , 12444000.0 , 12137000.0 , 12306000.0 , 2443.51292131 , 0.209% , -2.263% , -0.902%
719 2019-09-14 Sat , 12306000.0 , 12330000.0 , 12147000.0 , 12253000.0 , 2424.39093154 , 0.195% , -1.292% , -0.431%
720 2019-09-15 Sun , 12258000.0 , 12290000.0 , 12150000.0 , 12169000.0 , 2032.31464177 , 0.261% , -0.881% , -0.726%
721 2019-09-16 Mon , 12176000.0 , 12251000.0 , 11953000.0 , 12133000.0 , 3908.91952001 , 0.616% , -1.831% , -0.353%
722 2019-09-17 Tue , 12133000.0 , 12136000.0 , 12001000.0 , 12061000.0 , 4203.17884704 , 0.025% , -1.088% , -0.593%
723 2019-09-18 Wed , 12060000.0 , 12154000.0 , 12010000.0 , 12050000.0 , 3927.0798215 , 0.779% , -0.415% , -0.083%
724 2019-09-19 Thu , 12049000.0 , 12250000.0 , 11556000.0 , 12180000.0 , 6904.491687 , 1.668% , -4.092% , 1.087%
725 2019-09-20 Fri , 12175000.0 , 12222000.0 , 12002000.0 , 12074000.0 , 3081.28623456 , 0.386% , -1.421% , -0.830%
726 2019-09-21 Sat , 12074000.0 , 12080000.0 , 11808000.0 , 11891000.0 , 2493.56516351 , 0.050% , -2.203% , -1.516%
727 2019-09-22 Sun , 11891000.0 , 11980000.0 , 11733000.0 , 11936000.0 , 3173.26096381 , 0.748% , -1.329% , 0.378%
728 2019-09-23 Mon , 11943000.0 , 11960000.0 , 11490000.0 , 11545000.0 , 4597.23259343 , 0.142% , -3.793% , -3.332%
729 2019-09-24 Tue , 11545000.0 , 11668000.0 , 9800000.0 , 10194000.0 , 12189.27183059 , 1.065% , -15.115% , -11.702%
730 2019-09-25 Wed , 10221000.0 , 10587000.0 , 9811000.0 , 10143000.0 , 9974.20045584 , 3.581% , -4.011% , -0.763%
731 2019-09-26 Thu , 10146000.0 , 10200000.0 , 9375000.0 , 9700000.0 , 10322.36470948 , 0.532% , -7.599% , -4.396%
732 2019-09-27 Fri , 9700000.0 , 9914000.0 , 9431000.0 , 9833000.0 , 5463.77470047 , 2.206% , -2.773% , 1.371%
733 2019-09-28 Sat , 9833000.0 , 9972000.0 , 9633000.0 , 9874000.0 , 3868.14817646 , 1.414% , -2.034% , 0.417%
734 2019-09-29 Sun , 9875000.0 , 9907000.0 , 9543000.0 , 9670000.0 , 2898.38841753 , 0.324% , -3.362% , -2.076%
735 2019-09-30 Mon , 9672000.0 , 9984000.0 , 9268000.0 , 9945000.0 , 8157.17697332 , 3.226% , -4.177% , 2.823%
736 2019-10-01 Tue , 9945000.0 , 10234000.0 , 9797000.0 , 9987000.0 , 6643.78675421 , 2.906% , -1.488% , 0.422%
737 2019-10-02 Wed , 9987000.0 , 10092000.0 , 9812000.0 , 10077000.0 , 3695.09916577 , 1.051% , -1.752% , 0.901%
738 2019-10-03 Thu , 10089000.0 , 10130000.0 , 9786000.0 , 9937000.0 , 3518.31758295 , 0.406% , -3.003% , -1.507%
739 2019-10-04 Fri , 9932000.0 , 9942000.0 , 9663000.0 , 9755000.0 , 3338.16773592 , 0.101% , -2.708% , -1.782%
740 2019-10-05 Sat , 9755000.0 , 9791000.0 , 9570000.0 , 9720000.0 , 2297.85517253 , 0.369% , -1.896% , -0.359%
741 2019-10-06 Sun , 9720000.0 , 9754000.0 , 9370000.0 , 9443000.0 , 3160.75687312 , 0.350% , -3.601% , -2.850%
742 2019-10-07 Mon , 9441000.0 , 9893000.0 , 9295000.0 , 9749000.0 , 6586.42261914 , 4.788% , -1.546% , 3.262%
743 2019-10-08 Tue , 9748000.0 , 9928000.0 , 9661000.0 , 9728000.0 , 3877.77878012 , 1.847% , -0.892% , -0.205%
744 2019-10-09 Wed , 9729000.0 , 10300000.0 , 9670000.0 , 10182000.0 , 5787.8182771 , 5.869% , -0.606% , 4.656%
745 2019-10-10 Thu , 10182000.0 , 10305000.0 , 10020000.0 , 10167000.0 , 4579.45123586 , 1.208% , -1.591% , -0.147%
746 2019-10-11 Fri , 10167000.0 , 10443000.0 , 9803000.0 , 9814000.0 , 6349.28685378 , 2.715% , -3.580% , -3.472%
747 2019-10-12 Sat , 9813000.0 , 9978000.0 , 9805000.0 , 9867000.0 , 1870.88197695 , 1.681% , -0.082% , 0.550%
748 2019-10-13 Sun , 9879000.0 , 9997000.0 , 9723000.0 , 9807000.0 , 2289.99944652 , 1.194% , -1.579% , -0.729%
749 2019-10-14 Mon , 9804000.0 , 9907000.0 , 9735000.0 , 9871000.0 , 2561.96675963 , 1.051% , -0.704% , 0.683%
750 2019-10-15 Tue , 9870000.0 , 9944000.0 , 9675000.0 , 9719000.0 , 2837.93058097 , 0.750% , -1.976% , -1.530%
751 2019-10-16 Wed , 9715000.0 , 9733000.0 , 9441000.0 , 9525000.0 , 3148.02448435 , 0.185% , -2.820% , -1.956%
752 2019-10-17 Thu , 9525000.0 , 9649000.0 , 9460000.0 , 9563000.0 , 2313.84172892 , 1.302% , -0.682% , 0.399%
753 2019-10-18 Fri , 9563000.0 , 9626000.0 , 9350000.0 , 9434000.0 , 2708.5521542 , 0.659% , -2.227% , -1.349%
754 2019-10-19 Sat , 9428000.0 , 9560000.0 , 9360000.0 , 9437000.0 , 1841.45389053 , 1.400% , -0.721% , 0.095%
755 2019-10-20 Sun , 9446000.0 , 9814000.0 , 9373000.0 , 9710000.0 , 2624.45985664 , 3.896% , -0.773% , 2.795%
756 2019-10-21 Mon , 9698000.0 , 9801000.0 , 9610000.0 , 9663000.0 , 2955.21784118 , 1.062% , -0.907% , -0.361%
757 2019-10-22 Tue , 9663000.0 , 9774000.0 , 9451000.0 , 9470000.0 , 2690.5030671 , 1.149% , -2.194% , -1.997%
758 2019-10-23 Wed , 9469000.0 , 9525000.0 , 8689000.0 , 8826000.0 , 7029.06223189 , 0.591% , -8.237% , -6.791%
759 2019-10-24 Thu , 8826000.0 , 8872000.0 , 8630000.0 , 8743000.0 , 3195.99332726 , 0.521% , -2.221% , -0.940%
760 2019-10-25 Fri , 8743000.0 , 10128000.0 , 8706000.0 , 10063000.0 , 9376.12602054 , 15.841% , -0.423% , 15.098%
761 2019-10-26 Sat , 10063000.0 , 11899000.0 , 10015000.0 , 10730000.0 , 24630.11773568 , 18.245% , -0.477% , 6.628%
762 2019-10-27 Sun , 10727000.0 , 11275000.0 , 10551000.0 , 10975000.0 , 13557.94011661 , 5.109% , -1.641% , 2.312%
763 2019-10-28 Mon , 10975000.0 , 11377000.0 , 10719000.0 , 10736000.0 , 7680.15692763 , 3.663% , -2.333% , -2.178%
764 2019-10-29 Tue , 10731000.0 , 11056000.0 , 10630000.0 , 10894000.0 , 5143.49786317 , 3.029% , -0.941% , 1.519%
765 2019-10-30 Wed , 10903000.0 , 10915000.0 , 10501000.0 , 10682000.0 , 4599.59655203 , 0.110% , -3.687% , -2.027%
766 2019-10-31 Thu , 10682000.0 , 10990000.0 , 10488000.0 , 10692000.0 , 5113.48198377 , 2.883% , -1.816% , 0.094%
767 2019-11-01 Fri , 10698000.0 , 10857000.0 , 10604000.0 , 10805000.0 , 3200.02664451 , 1.486% , -0.879% , 1.000%
768 2019-11-02 Sat , 10805000.0 , 10970000.0 , 10754000.0 , 10851000.0 , 2544.98218191 , 1.527% , -0.472% , 0.426%
769 2019-11-03 Sun , 10851000.0 , 10943000.0 , 10660000.0 , 10765000.0 , 2156.98902181 , 0.848% , -1.760% , -0.793%
770 2019-11-04 Mon , 10765000.0 , 10996000.0 , 10645000.0 , 10846000.0 , 3242.36581783 , 2.146% , -1.115% , 0.752%
771 2019-11-05 Tue , 10846000.0 , 10918000.0 , 10674000.0 , 10752000.0 , 3398.668628 , 0.664% , -1.586% , -0.867%
772 2019-11-06 Wed , 10752000.0 , 10842000.0 , 10711000.0 , 10751000.0 , 2355.01125361 , 0.837% , -0.381% , -0.009%
773 2019-11-07 Thu , 10752000.0 , 10795000.0 , 10546000.0 , 10668000.0 , 2897.74288014 , 0.400% , -1.916% , -0.781%
774 2019-11-08 Fri , 10668000.0 , 10724000.0 , 10103000.0 , 10212000.0 , 4766.43183569 , 0.525% , -5.296% , -4.274%
775 2019-11-09 Sat , 10213000.0 , 10319000.0 , 10172000.0 , 10248000.0 , 1786.85694212 , 1.038% , -0.401% , 0.343%
776 2019-11-10 Sun , 10248000.0 , 10589000.0 , 10160000.0 , 10496000.0 , 2837.97081756 , 3.327% , -0.859% , 2.420%
777 2019-11-11 Mon , 10496000.0 , 10511000.0 , 10069000.0 , 10168000.0 , 3782.32118472 , 0.143% , -4.068% , -3.125%
778 2019-11-12 Tue , 10168000.0 , 10320000.0 , 10000000.0 , 10257000.0 , 3027.28853194 , 1.495% , -1.652% , 0.875%
779 2019-11-13 Wed , 10259000.0 , 10287000.0 , 10143000.0 , 10211000.0 , 1876.98070932 , 0.273% , -1.131% , -0.468%
780 2019-11-14 Thu , 10212000.0 , 10232000.0 , 10039000.0 , 10075000.0 , 2156.61569204 , 0.196% , -1.694% , -1.342%
781 2019-11-15 Fri , 10075000.0 , 10212000.0 , 9860000.0 , 9914000.0 , 4147.27478969 , 1.360% , -2.134% , -1.598%
782 2019-11-16 Sat , 9909000.0 , 9992000.0 , 9880000.0 , 9926000.0 , 1761.1646507 , 0.838% , -0.293% , 0.172%
783 2019-11-17 Sun , 9934000.0 , 10056000.0 , 9820000.0 , 9924000.0 , 1815.96429459 , 1.228% , -1.148% , -0.101%
784 2019-11-18 Mon , 9924000.0 , 9934000.0 , 9531000.0 , 9580000.0 , 3352.42119732 , 0.101% , -3.960% , -3.466%
785 2019-11-19 Tue , 9580000.0 , 9615000.0 , 9361000.0 , 9503000.0 , 3631.799952 , 0.365% , -2.286% , -0.804%
786 2019-11-20 Wed , 9509000.0 , 9553000.0 , 9410000.0 , 9486000.0 , 2431.5636425 , 0.463% , -1.041% , -0.242%
787 2019-11-21 Thu , 9486000.0 , 9525000.0 , 8901000.0 , 9024000.0 , 6010.80668969 , 0.411% , -6.167% , -4.870%
788 2019-11-22 Fri , 9024000.0 , 9123000.0 , 8202000.0 , 8651000.0 , 10814.24485621 , 1.097% , -9.109% , -4.133%
789 2019-11-23 Sat , 8661000.0 , 8712000.0 , 8405000.0 , 8670000.0 , 3952.26249858 , 0.589% , -2.956% , 0.104%
790 2019-11-24 Sun , 8675000.0 , 8693000.0 , 8164000.0 , 8218000.0 , 4506.87052334 , 0.207% , -5.890% , -5.268%
791 2019-11-25 Mon , 8217000.0 , 8633000.0 , 7683000.0 , 8338000.0 , 13648.46006191 , 5.063% , -6.499% , 1.473%
792 2019-11-26 Tue , 8338000.0 , 8627000.0 , 8240000.0 , 8410000.0 , 5867.68876664 , 3.466% , -1.175% , 0.864%
793 2019-11-27 Wed , 8413000.0 , 8900000.0 , 8041000.0 , 8702000.0 , 9265.75223133 , 5.789% , -4.422% , 3.435%
794 2019-11-28 Thu , 8700000.0 , 8903000.0 , 8615000.0 , 8674000.0 , 4045.7239098 , 2.333% , -0.977% , -0.299%
795 2019-11-29 Fri , 8672000.0 , 9200000.0 , 8658000.0 , 9037000.0 , 4210.80049996 , 6.089% , -0.161% , 4.209%
796 2019-11-30 Sat , 9035000.0 , 9106000.0 , 8726000.0 , 8838000.0 , 2495.78793255 , 0.786% , -3.420% , -2.180%
797 2019-12-01 Sun , 8838000.0 , 8840000.0 , 8480000.0 , 8630000.0 , 3023.698278 , 0.023% , -4.051% , -2.353%
798 2019-12-02 Mon , 8630000.0 , 8705000.0 , 8415000.0 , 8585000.0 , 1837.43925831 , 0.869% , -2.491% , -0.521%
799 2019-12-03 Tue , 8590000.0 , 8700000.0 , 8520000.0 , 8607000.0 , 1641.81595301 , 1.281% , -0.815% , 0.198%
800 2019-12-04 Wed , 8607000.0 , 8996000.0 , 8432000.0 , 8515000.0 , 5171.38101548 , 4.520% , -2.033% , -1.069%
801 2019-12-05 Thu , 8515000.0 , 8810000.0 , 8480000.0 , 8685000.0 , 3969.79229665 , 3.464% , -0.411% , 1.996%
802 2019-12-06 Fri , 8685000.0 , 8852000.0 , 8614000.0 , 8813000.0 , 3039.17313756 , 1.923% , -0.818% , 1.474%
803 2019-12-07 Sat , 8815000.0 , 8897000.0 , 8776000.0 , 8784000.0 , 1910.69581081 , 0.930% , -0.442% , -0.352%
804 2019-12-08 Sun , 8784000.0 , 8857000.0 , 8670000.0 , 8807000.0 , 2000.92140277 , 0.831% , -1.298% , 0.262%
805 2019-12-09 Mon , 8807000.0 , 8891000.0 , 8640000.0 , 8679000.0 , 3125.56191138 , 0.954% , -1.896% , -1.453%
806 2019-12-10 Tue , 8679000.0 , 8749000.0 , 8480000.0 , 8537000.0 , 2949.17212834 , 0.807% , -2.293% , -1.636%
807 2019-12-11 Wed , 8539000.0 , 8592000.0 , 8419000.0 , 8490000.0 , 1897.01475656 , 0.621% , -1.405% , -0.574%
808 2019-12-12 Thu , 8490000.0 , 8566000.0 , 8360000.0 , 8437000.0 , 2457.07047864 , 0.895% , -1.531% , -0.624%
809 2019-12-13 Fri , 8438000.0 , 8577000.0 , 8430000.0 , 8490000.0 , 2163.02130941 , 1.647% , -0.095% , 0.616%
810 2019-12-14 Sat , 8490000.0 , 8520000.0 , 8200000.0 , 8277000.0 , 2408.92097104 , 0.353% , -3.416% , -2.509%
811 2019-12-15 Sun , 8277000.0 , 8440000.0 , 8190000.0 , 8319000.0 , 1911.20234202 , 1.969% , -1.051% , 0.507%
812 2019-12-16 Mon , 8319000.0 , 8347000.0 , 8017000.0 , 8050000.0 , 2333.04536211 , 0.337% , -3.630% , -3.234%
813 2019-12-17 Tue , 8058000.0 , 8108000.0 , 7700000.0 , 7742000.0 , 4587.86377499 , 0.621% , -4.443% , -3.922%
814 2019-12-18 Wed , 7741000.0 , 8668000.0 , 7546000.0 , 8466000.0 , 7394.86247818 , 11.975% , -2.519% , 9.366%
815 2019-12-19 Thu , 8466000.0 , 8590000.0 , 8210000.0 , 8328000.0 , 4444.33915592 , 1.465% , -3.024% , -1.630%
816 2019-12-20 Fri , 8329000.0 , 8395000.0 , 8241000.0 , 8338000.0 , 2315.68010263 , 0.792% , -1.057% , 0.108%
817 2019-12-21 Sat , 8342000.0 , 8342000.0 , 8260000.0 , 8295000.0 , 952.39697702 , 0.000% , -0.983% , -0.563%
818 2019-12-22 Sun , 8295000.0 , 8696000.0 , 8277000.0 , 8689000.0 , 2717.8458866 , 4.834% , -0.217% , 4.750%
819 2019-12-23 Mon , 8688000.0 , 8890000.0 , 8456000.0 , 8520000.0 , 5451.7473576 , 2.325% , -2.670% , -1.934%
820 2019-12-24 Tue , 8520000.0 , 8630000.0 , 8354000.0 , 8470000.0 , 3635.40093186 , 1.291% , -1.948% , -0.587%
821 2019-12-25 Wed , 8460000.0 , 8471000.0 , 8317000.0 , 8370000.0 , 1857.22709208 , 0.130% , -1.690% , -1.064%
822 2019-12-26 Thu , 8370000.0 , 8595000.0 , 8317000.0 , 8371000.0 , 2740.2112794 , 2.688% , -0.633% , 0.012%
823 2019-12-27 Fri , 8367000.0 , 8424000.0 , 8195000.0 , 8385000.0 , 2402.06470551 , 0.681% , -2.056% , 0.215%
824 2019-12-28 Sat , 8385000.0 , 8479000.0 , 8376000.0 , 8432000.0 , 1725.5127045 , 1.121% , -0.107% , 0.561%
825 2019-12-29 Sun , 8428000.0 , 8639000.0 , 8388000.0 , 8486000.0 , 2486.01610538 , 2.504% , -0.475% , 0.688%
826 2019-12-30 Mon , 8486000.0 , 8496000.0 , 8331000.0 , 8341000.0 , 2355.80361501 , 0.118% , -1.827% , -1.709%
827 2019-12-31 Tue , 8343000.0 , 8439000.0 , 8260000.0 , 8312000.0 , 1846.5409191 , 1.151% , -0.995% , -0.372%
